date,fund,family,method,gross_return,turnover,transaction_cost,net_return,growth_of_1,drawdown
2021-06-01,Equity Minimum Variance,Equity,min_variance,-0.0043007044819078815,0.2002218299119777,0.0002002218299119777,-0.00450092631181986,1.0623085877657377,-0.01687208466856649
2021-06-02,Equity Minimum Variance,Equity,min_variance,0.0011470814913468153,0.0,0.0,0.0011470814913468153,1.0635271422848624,-0.015744356833263584
2021-06-03,Equity Minimum Variance,Equity,min_variance,0.0041399887700158365,0.0,0.0,0.0041399887700158365,1.0679301327105288,-0.011669549523728562
2021-06-04,Equity Minimum Variance,Equity,min_variance,0.006071147605303458,0.0,0.0,0.006071147605303458,1.0744136941783657,-0.005669249476071059
2021-06-07,Equity Minimum Variance,Equity,min_variance,-0.0038462561242006087,0.0,0.0,-0.0038462561242006087,1.0702812239272073,-0.009493700214754597
2021-06-08,Equity Minimum Variance,Equity,min_variance,-0.005424589652196939,0.0,0.0,-0.005424589652196939,1.064475387474951,-0.014866790439005517
2021-06-09,Equity Minimum Variance,Equity,min_variance,0.004994555682524249,0.0,0.0,0.004994555682524249,1.0697919690703712,-0.009946487769149415
2021-06-10,Equity Minimum Variance,Equity,min_variance,0.008248839391617817,0.0,0.0,0.008248839391617817,1.0786165112056754,-0.0017796953576498797
2021-06-11,Equity Minimum Variance,Equity,min_variance,0.0019191752320138807,0.0,0.0,0.0019191752320138807,1.0806865652988225,0.0
2021-06-14,Equity Minimum Variance,Equity,min_variance,0.0005002081169069092,0.0,0.0,0.0005002081169069092,1.0812271334906172,0.0
2021-06-15,Equity Minimum Variance,Equity,min_variance,-0.004430146994645485,0.0,0.0,-0.004430146994645485,1.0764371383546545,-0.004430146994645501
2021-06-16,Equity Minimum Variance,Equity,min_variance,-0.01099734073359419,0.0,0.0,-0.01099734073359419,1.0645991923658733,-0.015378767892239686
2021-06-17,Equity Minimum Variance,Equity,min_variance,-0.00041643404116515064,0.0,0.0,-0.00041643404116515064,1.0641558570219751,-0.015788797690943435
2021-06-18,Equity Minimum Variance,Equity,min_variance,-0.01091221895815353,0.0,0.0,-0.01091221895815353,1.05254355530455,-0.02652872583160726
2021-06-21,Equity Minimum Variance,Equity,min_variance,0.010531949953388416,0.0,0.0,0.010531949953388416,1.063628891352779,-0.01627617509100454
2021-06-22,Equity Minimum Variance,Equity,min_variance,-0.0008782237068090975,0.0,0.0,-0.0008782237068090975,1.0626947872451458,-0.017140104674992607
2021-06-23,Equity Minimum Variance,Equity,min_variance,-0.0073815354908666735,0.0,0.0,-0.0073815354908666735,1.0548504679571367,-0.02439511987488374
2021-06-24,Equity Minimum Variance,Equity,min_variance,0.005095586112009238,0.0,0.0,0.005095586112009238,1.0602255493519055,-0.019423841196909764
2021-06-25,Equity Minimum Variance,Equity,min_variance,0.011695126596471225,0.0,0.0,0.011695126596471225,1.0726250213723894,-0.007955878882226042
2021-06-28,Equity Minimum Variance,Equity,min_variance,0.0022660378132074895,0.0,0.0,0.0022660378132074895,1.0750556302302117,-0.005707869391402998
2021-06-29,Equity Minimum Variance,Equity,min_variance,-0.003147269416144509,0.0,0.0,-0.003147269416144509,1.0716721405245342,-0.008837174604780618
2021-06-30,Equity Minimum Variance,Equity,min_variance,0.007372127982371514,0.0,0.0,0.007372127982371514,1.079572644699623,-0.0015301954045982002
2021-07-01,Equity Minimum Variance,Equity,min_variance,0.0035317751978073764,0.41275693667925023,0.00041275693667925024,0.0031190182611281264,1.0829398514926554,0.0
2021-07-02,Equity Minimum Variance,Equity,min_variance,0.005115194411936763,0.0,0.0,0.005115194411936763,1.0884792993694743,0.0
2021-07-06,Equity Minimum Variance,Equity,min_variance,-0.0019254924865295257,0.0,0.0,-0.0019254924865295257,1.0863834406567954,-0.001925492486529623
2021-07-07,Equity Minimum Variance,Equity,min_variance,0.002386132949758474,0.0,0.0,0.002386132949758474,1.0889756959806185,0.0
2021-07-08,Equity Minimum Variance,Equity,min_variance,-0.004983978328143024,0.0,0.0,-0.004983978328143024,1.0835482647119767,-0.004983978328142902
2021-07-09,Equity Minimum Variance,Equity,min_variance,0.0069475046443900085,0.0,0.0,0.0069475046443900085,1.091076221313484,0.0
2021-07-12,Equity Minimum Variance,Equity,min_variance,0.0022623618983524016,0.0,0.0,0.0022623618983524016,1.0935446305847818,0.0
2021-07-13,Equity Minimum Variance,Equity,min_variance,-0.0027001375166713034,0.0,0.0,-0.0027001375166713034,1.0905919097015853,-0.002700137516671419
2021-07-14,Equity Minimum Variance,Equity,min_variance,0.003914669506968408,0.0,0.0,0.003914669506968408,1.0948612165950407,0.0
2021-07-15,Equity Minimum Variance,Equity,min_variance,0.0015483798638252543,0.0,0.0,0.0015483798638252543,1.0965564776564996,0.0
2021-07-16,Equity Minimum Variance,Equity,min_variance,-0.001259661768350811,0.0,0.0,-0.001259661768350811,1.0951751873847582,-0.001259661768350906
2021-07-19,Equity Minimum Variance,Equity,min_variance,-0.013556088569761447,0.0,0.0,-0.013556088569761447,1.0803288955451653,-0.014798674251612631
2021-07-20,Equity Minimum Variance,Equity,min_variance,0.005626775959328473,0.0,0.0,0.005626775959328473,1.0864076642027867,-0.009255167116793084
2021-07-21,Equity Minimum Variance,Equity,min_variance,-0.001686465018938898,0.0,0.0,-0.001686465018938898,1.0845754756808015,-0.010926023620145164
2021-07-22,Equity Minimum Variance,Equity,min_variance,-0.0001838696485825386,0.0,0.0,-0.0001838696485825386,1.0843760551692267,-0.011107884304604299
2021-07-23,Equity Minimum Variance,Equity,min_variance,0.010305707394996571,0.0,0.0,0.010305707394996571,1.0955513174999414,-0.0009166515150285104
2021-07-26,Equity Minimum Variance,Equity,min_variance,0.0009927485840849307,0.0,0.0,0.0009927485840849307,1.0966389245191817,0.0
2021-07-27,Equity Minimum Variance,Equity,min_variance,0.0013413817159873683,0.0,0.0,0.0013413817159873683,1.0981099359215716,0.0
2021-07-28,Equity Minimum Variance,Equity,min_variance,-0.0009243725972922461,0.0,0.0,-0.0009243725972922461,1.0970948731879913,-0.0009243725972922778
2021-07-29,Equity Minimum Variance,Equity,min_variance,-0.0004798885046999016,0.0,0.0,-0.0004798885046999016,1.0965683899697831,-0.001403817506208771
2021-07-30,Equity Minimum Variance,Equity,min_variance,-0.0031478586213815806,0.0,0.0,-0.0031478586213815806,1.0931165477094822,-0.004547257108550529
2021-08-02,Equity Minimum Variance,Equity,min_variance,-0.0013332458118066196,0.1356879909250649,0.0001356879909250649,-0.0014689338027316845,1.0915108318622264,-0.0060095112916057625
2021-08-03,Equity Minimum Variance,Equity,min_variance,0.0012183986545283572,0.0,0.0,0.0012183986545283572,1.0928407271911706,-0.004798434617549363
2021-08-04,Equity Minimum Variance,Equity,min_variance,-0.007823337348319118,0.0,0.0,-0.007823337348319118,1.0842910655143718,-0.012584232193111444
2021-08-05,Equity Minimum Variance,Equity,min_variance,0.004380231736953805,0.0,0.0,0.004380231736953805,1.0890405116516335,-0.008259122309394962
2021-08-06,Equity Minimum Variance,Equity,min_variance,-0.0013951337062692488,0.0,0.0,-0.0013951337062692488,1.0875211545263357,-0.009642733435746065
2021-08-09,Equity Minimum Variance,Equity,min_variance,0.0008559150920211915,0.0,0.0,0.0008559150920211915,1.088451980295387,-0.008795071704800983
2021-08-10,Equity Minimum Variance,Equity,min_variance,0.004590948189833504,0.0,0.0,0.004590948189833504,1.0934490069440446,-0.004244501233490294
2021-08-11,Equity Minimum Variance,Equity,min_variance,0.004283273411999352,0.0,0.0,0.004283273411999352,1.098132548002865,0.0
2021-08-12,Equity Minimum Variance,Equity,min_variance,0.002803539204964726,0.0,0.0,0.002803539204964726,1.1012112056534389,0.0
2021-08-13,Equity Minimum Variance,Equity,min_variance,0.003879158396070947,0.0,0.0,0.003879158396070947,1.1054829783476967,0.0
2021-08-16,Equity Minimum Variance,Equity,min_variance,0.0068363027286244245,0.0,0.0,0.0068363027286244245,1.113040394649023,0.0
2021-08-17,Equity Minimum Variance,Equity,min_variance,0.0026650708808446852,0.0,0.0,0.0026650708808446852,1.116006726194006,0.0
2021-08-18,Equity Minimum Variance,Equity,min_variance,-0.010928800997773162,0.0,0.0,-0.010928800997773162,1.1038101107712555,-0.010928800997773158
2021-08-19,Equity Minimum Variance,Equity,min_variance,0.0013185287366176712,0.0,0.0,0.0013185287366176712,1.1052655161220766,-0.009624682199327772
2021-08-20,Equity Minimum Variance,Equity,min_variance,0.0039800401214579026,0.0,0.0,0.0039800401214579026,1.1096645172211062,-0.005682948699179624
2021-08-23,Equity Minimum Variance,Equity,min_variance,-0.0011636507482059603,0.0,0.0,-0.0011636507482059603,1.1083732552753842,-0.006839986479879712
2021-08-24,Equity Minimum Variance,Equity,min_variance,-0.005002216372037058,0.0,0.0,-0.005002216372037058,1.1028289324315177,-0.0118079877595626
2021-08-25,Equity Minimum Variance,Equity,min_variance,-0.003327444972659607,0.0,0.0,-0.003327444972659607,1.099159329844595,-0.015096142302714388
2021-08-26,Equity Minimum Variance,Equity,min_variance,-0.005971699434783458,0.0,0.0,-0.005971699434783458,1.092595480695825,-0.020977692113041457
2021-08-27,Equity Minimum Variance,Equity,min_variance,0.0018432215657412454,0.0,0.0,0.0018432215657412454,1.094609376248475,-0.01917313708180235
2021-08-30,Equity Minimum Variance,Equity,min_variance,0.003884824771501983,0.0,0.0,0.003884824771501983,1.0988617418684434,-0.01536279658818307
2021-08-31,Equity Minimum Variance,Equity,min_variance,0.003688141807331632,0.0,0.0,0.003688141807331632,1.1029144997991056,-0.01173131495322599
2021-09-01,Equity Minimum Variance,Equity,min_variance,0.0008194912047151587,0.11570925114633049,0.00011570925114633048,0.0007037819535688282,1.1036907111203937,-0.011035789287412667
2021-09-02,Equity Minimum Variance,Equity,min_variance,0.006004889329134318,0.0,0.0,0.006004889329134318,1.1103182516942651,-0.00509716865160903
2021-09-03,Equity Minimum Variance,Equity,min_variance,-0.0011925049507662214,0.0,0.0,-0.0011925049507662214,1.1089941916821937,-0.0062835952035232845
2021-09-07,Equity Minimum Variance,Equity,min_variance,-0.01380221470420683,0.0,0.0,-0.01380221470420683,1.0936876157428777,-0.019999082377616828
2021-09-08,Equity Minimum Variance,Equity,min_variance,0.004575943677280265,0.0,0.0,0.004575943677280265,1.098692268673056,-0.015514653374893883
2021-09-09,Equity Minimum Variance,Equity,min_variance,-0.010951017564869811,0.0,0.0,-0.010951017564869811,1.0866604703404308,-0.02629576969814229
2021-09-10,Equity Minimum Variance,Equity,min_variance,-0.006980617073395336,0.0,0.0,-0.006980617073395336,1.0790749097081884,-0.03309282607262487
2021-09-13,Equity Minimum Variance,Equity,min_variance,-0.000431383208918166,0.0,0.0,-0.000431383208918166,1.0786094149109755,-0.033509933592039576
2021-09-14,Equity Minimum Variance,Equity,min_variance,-0.005604653190340687,0.0,0.0,-0.005604653190340687,1.0725641832125632,-0.0389267752261655
2021-09-15,Equity Minimum Variance,Equity,min_variance,0.0026230437154621026,0.0,0.0,0.0026230437154621026,1.0753775659527687,-0.03640583814382359
2021-09-16,Equity Minimum Variance,Equity,min_variance,-0.004671629975139182,0.0,0.0,-0.004671629975139182,1.0703537998810715,-0.040907393514220014
2021-09-17,Equity Minimum Variance,Equity,min_variance,-0.008127368054600835,0.0,0.0,-0.008127368054600835,1.0616546406007974,-0.04870229212557642
2021-09-20,Equity Minimum Variance,Equity,min_variance,-0.009440007847701796,0.0,0.0,-0.009440007847701796,1.0516326124619768,-0.05768254995341171
2021-09-21,Equity Minimum Variance,Equity,min_variance,-0.004014225847112862,0.0,0.0,-0.004014225847112862,1.0474111216473652,-0.06146522501757423
2021-09-22,Equity Minimum Variance,Equity,min_variance,0.0004002819732227665,0.0,0.0,0.0004002819732227665,1.0478303814379135,-0.06108954646590614
2021-09-23,Equity Minimum Variance,Equity,min_variance,0.0033402754658597173,0.0,0.0,0.0033402754658597173,1.051330423553413,-0.057953326913327
2021-09-24,Equity Minimum Variance,Equity,min_variance,-0.0026776750828396683,0.0,0.0,-0.0026776750828396683,1.048515302274433,-0.06047582181672306
2021-09-27,Equity Minimum Variance,Equity,min_variance,-0.0035644630049950525,0.0,0.0,-0.0035644630049950525,1.0447779082693045,-0.06382472099215575
2021-09-28,Equity Minimum Variance,Equity,min_variance,-0.005604530432360698,0.0,0.0,-0.005604530432360698,1.0389224186873511,-0.06907154383337888
2021-09-29,Equity Minimum Variance,Equity,min_variance,0.008538204143202742,0.0,0.0,0.008538204143202742,1.0477929503870538,-0.06112308663191168
2021-09-30,Equity Minimum Variance,Equity,min_variance,-0.00951748474141954,0.0,0.0,-0.00951748474141954,1.037820596969578,-0.07005883332896357
2021-10-01,Equity Minimum Variance,Equity,min_variance,0.013269169958719476,0.33182076178401004,0.00033182076178401004,0.012937349196935465,1.0512472444363454,-0.058027859723134734
2021-10-04,Equity Minimum Variance,Equity,min_variance,0.0019824187808593022,0.0,0.0,0.0019824187808593022,1.0533312567170425,-0.05616047646120381
2021-10-05,Equity Minimum Variance,Equity,min_variance,0.0011095885657633336,0.0,0.0,0.0011095885657633336,1.0545000210354567,-0.05511320291796973
2021-10-06,Equity Minimum Variance,Equity,min_variance,0.0027891314216473345,0.0,0.0,0.0027891314216473345,1.0574411601782545,-0.052477789462328506
2021-10-07,Equity Minimum Variance,Equity,min_variance,0.008411372111266307,0.0,0.0,0.008411372111266307,1.066335691262283,-0.04450782756580651
2021-10-08,Equity Minimum Variance,Equity,min_variance,-0.004823980258040892,0.0,0.0,-0.004823980258040892,1.0611917089391893,-0.04911710294234173
2021-10-11,Equity Minimum Variance,Equity,min_variance,-0.008298973571478012,0.0,0.0,-0.008298973571478012,1.0523849069924314,-0.057008454974593725
2021-10-12,Equity Minimum Variance,Equity,min_variance,-0.0008745227932201592,0.0,0.0,-0.0008745227932201592,1.0514645724040255,-0.057833122574532436
2021-10-13,Equity Minimum Variance,Equity,min_variance,0.0008579266279982813,0.0,0.0,0.0008579266279982813,1.0523666518590877,-0.05702481252237113
2021-10-14,Equity Minimum Variance,Equity,min_variance,0.009087411228423803,0.0,0.0,0.009087411228423803,1.0619299403876108,-0.04845560921556191
2021-10-15,Equity Minimum Variance,Equity,min_variance,-0.0008772599027855398,0.0,0.0,-0.0008772599027855398,1.0609983518313413,-0.04929036095531758
2021-10-18,Equity Minimum Variance,Equity,min_variance,-0.0020661871947730594,0.0,0.0,-0.0020661871947730594,1.058806130623112,-0.05125470503745899
2021-10-19,Equity Minimum Variance,Equity,min_variance,0.013546118826502796,0.0,0.0,0.013546118826502796,1.0731488442827621,-0.0384028885358112
2021-10-20,Equity Minimum Variance,Equity,min_variance,0.010342445324111212,0.0,0.0,0.010342445324111212,1.0842478275293896,-0.02845762298666965
2021-10-21,Equity Minimum Variance,Equity,min_variance,0.005403723693658295,0.0,0.0,0.005403723693658295,1.0901068032048078,-0.023207676424609525
2021-10-22,Equity Minimum Variance,Equity,min_variance,0.0024208481259717415,0.0,0.0,0.0024208481259717415,1.0927457862164551,-0.02084301055861848
2021-10-25,Equity Minimum Variance,Equity,min_variance,0.00413126376108959,0.0,0.0,0.00413126376108959,1.0972602072831343,-0.01679785477172191
2021-10-26,Equity Minimum Variance,Equity,min_variance,0.0001720959528532988,0.0,0.0,0.0001720959528532988,1.0974490413240348,-0.01662864966169142
2021-10-27,Equity Minimum Variance,Equity,min_variance,-0.01045346000222793,0.0,0.0,-0.01045346000222793,1.0859769016660705,-0.026908282739789846
2021-10-28,Equity Minimum Variance,Equity,min_variance,0.01750224782426659,0.0,0.0,0.01750224782426659,1.1049839385304592,-0.0098769903485606
2021-10-29,Equity Minimum Variance,Equity,min_variance,-0.0014250027462902842,0.0,0.0,-0.0014250027462902842,1.1034093333834465,-0.011287918356479243
2021-11-01,Equity Minimum Variance,Equity,min_variance,0.005251352951340133,0.372329717589146,0.000372329717589146,0.004879023233750987,1.108792893157362,-0.006463969138650105
2021-11-02,Equity Minimum Variance,Equity,min_variance,0.004424344858498242,0.0,0.0,0.004424344858498242,1.1136985752933422,-0.0020682231087760794
2021-11-03,Equity Minimum Variance,Equity,min_variance,0.0007385525364969501,0.0,0.0,0.0007385525364969501,1.114521100201018,-0.001331198063702188
2021-11-04,Equity Minimum Variance,Equity,min_variance,0.00046990764244430206,0.0,0.0,0.00046990764244430206,1.115044822183668,-0.0008619159614016159
2021-11-05,Equity Minimum Variance,Equity,min_variance,-0.011036391956087662,0.0,0.0,-0.011036391956087662,1.1027387504774429,-0.011888795475106018
2021-11-08,Equity Minimum Variance,Equity,min_variance,0.0009146451885711828,0.0,0.0,0.0009146451885711828,1.103747365169818,-0.010985024316114145
2021-11-09,Equity Minimum Variance,Equity,min_variance,0.0006814123815726891,0.0,0.0,0.0006814123815726891,1.1044994722905728,-0.010311097266122449
2021-11-10,Equity Minimum Variance,Equity,min_variance,0.0010754806289115279,0.0,0.0,0.0010754806289115279,1.1056873400776643,-0.009246706022583484
2021-11-11,Equity Minimum Variance,Equity,min_variance,0.0018580899033035416,0.0,0.0,0.0018580899033035416,1.1077418065604732,-0.007405797330379271
2021-11-12,Equity Minimum Variance,Equity,min_variance,0.002160655232948575,0.0,0.0,0.002160655232948575,1.110135254691574,-0.005261143472186758
2021-11-15,Equity Minimum Variance,Equity,min_variance,-0.0023998093633587052,0.0,0.0,-0.0023998093633587052,1.1074711417127705,-0.007648327094178953
2021-11-16,Equity Minimum Variance,Equity,min_variance,-0.005088913848685917,0.0,0.0,-0.005088913848685917,1.1018353164826884,-0.012698319265196045
2021-11-17,Equity Minimum Variance,Equity,min_variance,-0.0027890311261069027,0.0,0.0,-0.0027890311261069027,1.0987622634891743,-0.015451934383623134
2021-11-18,Equity Minimum Variance,Equity,min_variance,-0.0022254206756487545,0.0,0.0,-0.0022254206756487545,1.0963170552303827,-0.017642968005015858
2021-11-19,Equity Minimum Variance,Equity,min_variance,-0.007802196926259135,0.0,0.0,-0.007802196926259135,1.0877633736718586,-0.0253075110205363
2021-11-22,Equity Minimum Variance,Equity,min_variance,0.0037359451463879244,0.0,0.0,0.0037359451463879244,1.0918271979681464,-0.02166611334711288
2021-11-23,Equity Minimum Variance,Equity,min_variance,0.006642528815515579,0.0,0.0,0.006642528815515579,1.0990796915922136,-0.015167502313825576
2021-11-24,Equity Minimum Variance,Equity,min_variance,-0.0010585742514723619,0.0,0.0,-0.0010585742514723619,1.0979162341303779,-0.016210020637889455
2021-11-26,Equity Minimum Variance,Equity,min_variance,-0.014507374626746951,0.0,0.0,-0.014507374626746951,1.081988352013061,-0.030482230422535395
2021-11-29,Equity Minimum Variance,Equity,min_variance,-0.0004844806557408475,0.0,0.0,-0.0004844806557408475,1.0814641495867738,-0.03095194302729265
2021-11-30,Equity Minimum Variance,Equity,min_variance,-0.021794000614638424,0.0,0.0,-0.021794000614638424,1.0578947192459702,-0.05207137697657005
2021-12-01,Equity Minimum Variance,Equity,min_variance,-0.011555392393772481,0.35349669389764543,0.0003534966938976454,-0.011908889087670127,1.045296368368038,-0.06336015381118387
2021-12-02,Equity Minimum Variance,Equity,min_variance,0.014111215286123214,0.0,0.0,0.014111215286123214,1.0600467704598822,-0.050143027296052245
2021-12-03,Equity Minimum Variance,Equity,min_variance,0.008800005297216421,0.0,0.0,0.008800005297216421,1.0693751876552262,-0.041784280904659576
2021-12-06,Equity Minimum Variance,Equity,min_variance,0.010585053548034724,0.0,0.0,0.010585053548034724,1.0806945812794966,-0.03164151620746669
2021-12-07,Equity Minimum Variance,Equity,min_variance,0.0033384118741858833,0.0,0.0,0.0033384118741858833,1.0843023849020084,-0.028408736746705077
2021-12-08,Equity Minimum Variance,Equity,min_variance,0.0009134352979268047,0.0,0.0,0.0009134352979268047,1.085292824974004,-0.027521250991692447
2021-12-09,Equity Minimum Variance,Equity,min_variance,-0.0030215802309930435,0.0,0.0,-0.0030215802309930435,1.0820135256292238,-0.03045967355475676
2021-12-10,Equity Minimum Variance,Equity,min_variance,0.007622922198021343,0.0,0.0,0.007622922198021343,1.090261630552302,-0.023068943078420556
2021-12-13,Equity Minimum Variance,Equity,min_variance,0.005264578739239155,0.0,0.0,0.005264578739239155,1.096001398752716,-0.017925812606448766
2021-12-14,Equity Minimum Variance,Equity,min_variance,-0.00047643220757374806,0.0,0.0,-0.00047643220757374806,1.0954792283868042,-0.018393704379549902
2021-12-15,Equity Minimum Variance,Equity,min_variance,0.012379691495116675,0.0,0.0,0.012379691495116675,1.1090409232735412,-0.006241721270104583
2021-12-16,Equity Minimum Variance,Equity,min_variance,0.010491737904687319,0.0,0.0,0.010491737904687319,1.1206766899660996,0.0
2021-12-17,Equity Minimum Variance,Equity,min_variance,-0.012100630050699442,0.0,0.0,-0.012100630050699442,1.1071157959343776,-0.01210063005069928
2021-12-20,Equity Minimum Variance,Equity,min_variance,0.0015884052752029483,0.0,0.0,0.0015884052752029483,1.1088743445049,-0.01053144548010232
2021-12-21,Equity Minimum Variance,Equity,min_variance,0.0038574281584449087,0.0,0.0,0.0038574281584449087,1.1131517476255703,-0.006714641616001549
2021-12-22,Equity Minimum Variance,Equity,min_variance,0.006200608009943506,0.0,0.0,0.006200608009943506,1.12005396526818,-0.0005556684666462308
2021-12-23,Equity Minimum Variance,Equity,min_variance,0.001838419665310285,0.0,0.0,0.001838419665310285,1.1221130945041378,0.0
2021-12-27,Equity Minimum Variance,Equity,min_variance,0.010761118039069477,0.0,0.0,0.010761118039069477,1.1341882859672823,0.0
2021-12-28,Equity Minimum Variance,Equity,min_variance,0.004531505581803801,0.0,0.0,0.004531505581803801,1.1393278665159594,0.0
2021-12-29,Equity Minimum Variance,Equity,min_variance,0.0012420828729210113,0.0,0.0,0.0012420828729210113,1.1407430061456005,0.0
2021-12-30,Equity Minimum Variance,Equity,min_variance,0.0006422902104403496,0.0,0.0,0.0006422902104403496,1.1414756942110762,0.0
2021-12-31,Equity Minimum Variance,Equity,min_variance,-0.0010427506653617861,0.0,0.0,-0.0010427506653617861,1.1402854196714434,-0.0010427506653617469
2022-01-03,Equity Minimum Variance,Equity,min_variance,0.0018399247138420542,0.21094685797193158,0.0002109468579719316,0.0016289778558701226,1.1421429193694597,0.0
2022-01-04,Equity Minimum Variance,Equity,min_variance,-0.0001717184741171159,0.0,0.0,-0.0001717184741171159,1.1419467923301219,-0.00017171847411712182
2022-01-05,Equity Minimum Variance,Equity,min_variance,-0.002045267009760771,0.0,0.0,-0.002045267009760771,1.1396112062288668,-0.002216634273747964
2022-01-06,Equity Minimum Variance,Equity,min_variance,-0.003982724376365352,0.0,0.0,-0.003982724376365352,1.13507244889824,-0.006190530406757766
2022-01-07,Equity Minimum Variance,Equity,min_variance,0.0043763392446288085,0.0,0.0,0.0043763392446288085,1.1400399110018502,-0.0018412830232931165
2022-01-10,Equity Minimum Variance,Equity,min_variance,-0.0014719422335991482,0.0,0.0,-0.0014719422335991482,1.138361838108858,-0.0033105149946461854
2022-01-11,Equity Minimum Variance,Equity,min_variance,0.003483650113182324,0.0,0.0,0.003483650113182324,1.1423274924550284,0.0
2022-01-12,Equity Minimum Variance,Equity,min_variance,0.0013428149400456833,0.0,0.0,0.0013428149400456833,1.1438614268783218,0.0
2022-01-13,Equity Minimum Variance,Equity,min_variance,-0.002111580585258624,0.0,0.0,-0.002111580585258624,1.1414460712970993,-0.002111580585258621
2022-01-14,Equity Minimum Variance,Equity,min_variance,-0.0023761377888684865,0.0,0.0,-0.0023761377888684865,1.138733838153135,-0.004482700967704201
2022-01-18,Equity Minimum Variance,Equity,min_variance,-0.009035700528104951,0.0,0.0,-0.009035700528104951,1.1284445802103635,-0.01347789715230796
2022-01-19,Equity Minimum Variance,Equity,min_variance,-0.00028167113604433405,0.0,0.0,-0.00028167113604433405,1.1281267299434925,-0.013755771953749996
2022-01-20,Equity Minimum Variance,Equity,min_variance,-0.010914452800407348,0.0,0.0,-0.010914452800407348,1.1158138439966463,-0.02452008803043504
2022-01-21,Equity Minimum Variance,Equity,min_variance,-0.004455120492920924,0.0,0.0,-0.004455120492920924,1.110842758873972,-0.028865968576683332
2022-01-24,Equity Minimum Variance,Equity,min_variance,-0.004476498008732129,0.0,0.0,-0.004476498008732129,1.1058700734758582,-0.033213248134561835
2022-01-25,Equity Minimum Variance,Equity,min_variance,-0.004769211406898887,0.0,0.0,-0.004769211406898887,1.100595945306889,-0.03782405853959725
2022-01-26,Equity Minimum Variance,Equity,min_variance,-0.015499175477772398,0.0,0.0,-0.015499175477772398,1.0835376156204528,-0.05273699229678275
2022-01-27,Equity Minimum Variance,Equity,min_variance,0.00011000201408771421,0.0,0.0,0.00011000201408771421,1.0836568069405108,-0.052632791458064654
2022-01-28,Equity Minimum Variance,Equity,min_variance,0.015890971579686254,0.0,0.0,0.015890971579686254,1.100877166461736,-0.03757820607159801
2022-01-31,Equity Minimum Variance,Equity,min_variance,0.010627607545765036,0.0,0.0,0.010627607545765036,1.1125768569429852,-0.02734996495223585
2022-02-01,Equity Minimum Variance,Equity,min_variance,-0.0022022536530068,0.5099927036267171,0.0005099927036267171,-0.002712246356633517,1.109559274416267,-0.029988031466073428
2022-02-02,Equity Minimum Variance,Equity,min_variance,0.01113248042382826,0.0,0.0,0.01113248042382826,1.1219114213177832,-0.01918939221549043
2022-02-03,Equity Minimum Variance,Equity,min_variance,-0.0058445550547458576,0.0,0.0,-0.0058445550547458576,1.115354348249343,-0.02492179381096582
2022-02-04,Equity Minimum Variance,Equity,min_variance,-0.004095717218346183,0.0,0.0,-0.004095717218346183,1.110786172240661,-0.028915438409288452
2022-02-07,Equity Minimum Variance,Equity,min_variance,-0.0006626267520559685,0.0,0.0,-0.0006626267520559685,1.1100501356071204,-0.029558905018306936
2022-02-08,Equity Minimum Variance,Equity,min_variance,-0.0008232784068505545,0.0,0.0,-0.0008232784068505545,1.1091362552999535,-0.030357848216925776
2022-02-09,Equity Minimum Variance,Equity,min_variance,0.006231305402614119,0.0,0.0,0.006231305402614119,1.1160476220398394,-0.024315711837917475
2022-02-10,Equity Minimum Variance,Equity,min_variance,-0.017022735956118005,0.0,0.0,-0.017022735956118005,1.097049438055402,-0.040924527851833536
2022-02-11,Equity Minimum Variance,Equity,min_variance,-0.003446074282428043,0.0,0.0,-0.003446074282428043,1.093268924200367,-0.04422957317131082
2022-02-14,Equity Minimum Variance,Equity,min_variance,-0.007390431019287891,0.0,0.0,-0.007390431019287891,1.085189195630533,-0.05129312858106372
2022-02-15,Equity Minimum Variance,Equity,min_variance,0.0026272311034253246,0.0,0.0,0.0026272311034253246,1.0880402384383947,-0.04880065638043851
2022-02-16,Equity Minimum Variance,Equity,min_variance,-0.001711879377855008,0.0,0.0,-0.001711879377855008,1.0861776447919356,-0.05042899492101005
2022-02-17,Equity Minimum Variance,Equity,min_variance,-0.006631343534534326,0.0,0.0,-0.006631343534534326,1.0789748276897888,-0.056725926466121956
2022-02-18,Equity Minimum Variance,Equity,min_variance,-0.005283893520241032,0.0,0.0,-0.005283893520241032,1.0732736395892555,-0.06171008623107899
2022-02-22,Equity Minimum Variance,Equity,min_variance,-0.004090311896951156,0.0,0.0,-0.004090311896951156,1.0688836156525594,-0.06554798462815736
2022-02-23,Equity Minimum Variance,Equity,min_variance,-0.003555057822490459,0.0,0.0,-0.003555057822490459,1.0650836725934019,-0.06887001557514705
2022-02-24,Equity Minimum Variance,Equity,min_variance,-0.0007978412644062355,0.0,0.0,-0.0007978412644062355,1.0642339048893616,-0.06961290949924703
2022-02-25,Equity Minimum Variance,Equity,min_variance,0.026255956926770442,0.0,0.0,0.026255956926770442,1.0921763844561454,-0.04518470612583603
2022-02-28,Equity Minimum Variance,Equity,min_variance,-0.005275867076007034,0.0,0.0,-0.005275867076007034,1.0864142070282008,-0.05022218469845474
