date,sector,sentiment,observed_only_sentiment,coverage_rate,article_count,ticker_count,usable_sentiment_lag1
2023-09-07,Healthcare,-0.18949333333333335,-0.18949333333333335,1.0,7.0,5,0.1929733333333333
2023-09-08,Healthcare,0.261324,0.261324,1.0,18.0,5,-0.18949333333333335
2023-09-11,Healthcare,0.14316299999999998,0.14316299999999998,1.0,19.0,5,0.261324
2023-09-12,Healthcare,-0.027570000000000004,-0.027570000000000004,1.0,13.0,5,0.14316299999999998
2023-09-13,Healthcare,0.08420000000000001,0.14033333333333334,0.6,8.0,5,-0.027570000000000004
2023-09-14,Healthcare,0.08180833333333333,0.08180833333333333,1.0,12.0,5,0.08420000000000001
2023-09-15,Healthcare,-0.00017933333333333413,-0.00022416666666666765,0.8,16.0,5,0.08180833333333333
2023-09-18,Healthcare,0.10468133333333333,0.10468133333333333,1.0,14.0,5,-0.00017933333333333413
2023-09-19,Healthcare,0.04774,0.04774,1.0,8.0,5,0.10468133333333333
2023-09-20,Healthcare,-0.11846999999999999,-0.11846999999999999,1.0,14.0,5,0.04774
2023-09-21,Healthcare,0.1323266666666667,0.1323266666666667,1.0,10.0,5,-0.11846999999999999
2023-09-22,Healthcare,-0.0707025,-0.088378125,0.8,12.0,5,0.1323266666666667
2023-09-25,Healthcare,0.09228,0.11535000000000001,0.8,15.0,5,-0.0707025
2023-09-26,Healthcare,0.12989333333333333,0.16236666666666666,0.8,14.0,5,0.09228
2023-09-27,Healthcare,0.14411666666666667,0.24019444444444446,0.6,7.0,5,0.12989333333333333
2023-09-28,Healthcare,0.1254,0.1254,1.0,11.0,5,0.14411666666666667
2023-09-29,Healthcare,0.12640500000000002,0.12640500000000002,1.0,16.0,5,0.1254
2023-10-02,Healthcare,0.08284333333333335,0.08284333333333335,1.0,28.0,5,0.12640500000000002
2023-10-03,Healthcare,0.19297,0.2412125,0.8,7.0,5,0.08284333333333335
2023-10-04,Healthcare,0.12247999999999999,0.15309999999999999,0.8,9.0,5,0.19297
2023-10-05,Healthcare,-0.02732,-0.02732,1.0,8.0,5,0.12247999999999999
2023-10-06,Healthcare,0.13041066666666665,0.16301333333333332,0.8,12.0,5,-0.02732
2023-10-09,Healthcare,0.37349,0.37349,1.0,13.0,5,0.13041066666666665
2023-10-10,Healthcare,0.016020000000000003,0.016020000000000003,1.0,15.0,5,0.37349
2023-10-11,Healthcare,0.03917785714285714,0.03917785714285714,1.0,19.0,5,0.016020000000000003
2023-10-12,Healthcare,0.07899142857142857,0.09873928571428572,0.8,13.0,5,0.03917785714285714
2023-10-13,Healthcare,0.06301000000000001,0.07876250000000001,0.8,14.0,5,0.07899142857142857
2023-10-16,Healthcare,0.12241200000000003,0.12241200000000003,1.0,16.0,5,0.06301000000000001
2023-10-17,Healthcare,0.138425,0.138425,1.0,19.0,5,0.12241200000000003
2023-10-18,Healthcare,0.10376227272727272,0.10376227272727272,1.0,33.0,5,0.138425
2023-10-19,Healthcare,0.22950571428571429,0.22950571428571429,1.0,25.0,5,0.10376227272727272
2023-10-20,Healthcare,0.12506214285714284,0.12506214285714284,1.0,18.0,5,0.22950571428571429
2023-10-23,Healthcare,0.111115,0.111115,1.0,24.0,5,0.12506214285714284
2023-10-24,Healthcare,0.12221800000000001,0.12221800000000001,1.0,17.0,5,0.111115
2023-10-25,Healthcare,0.08864333333333334,0.08864333333333334,1.0,22.0,5,0.12221800000000001
2023-10-26,Healthcare,0.21386266666666667,0.21386266666666667,1.0,25.0,5,0.08864333333333334
2023-10-27,Healthcare,0.18427027272727273,0.18427027272727273,1.0,23.0,5,0.21386266666666667
2023-10-30,Healthcare,0.05084533333333333,0.05084533333333333,1.0,21.0,5,0.18427027272727273
2023-10-31,Healthcare,0.12615463157894738,0.12615463157894738,1.0,38.0,5,0.05084533333333333
2023-11-01,Healthcare,0.04090866666666667,0.06818111111111112,0.6,10.0,5,0.12615463157894738
2023-11-02,Healthcare,0.16057871794871797,0.20072339743589745,0.8,25.0,5,0.04090866666666667
2023-11-03,Healthcare,0.08212857142857143,0.13688095238095238,0.6,10.0,5,0.16057871794871797
2023-11-06,Healthcare,0.13129233333333332,0.13129233333333332,1.0,21.0,5,0.08212857142857143
2023-11-07,Healthcare,0.09682500000000001,0.09682500000000001,1.0,20.0,5,0.13129233333333332
2023-11-08,Healthcare,0.0616055,0.0616055,1.0,17.0,5,0.09682500000000001
2023-11-09,Healthcare,0.16401539393939393,0.16401539393939393,1.0,23.0,5,0.0616055
2023-11-10,Healthcare,0.057433666666666675,0.07179208333333334,0.8,13.0,5,0.16401539393939393
2023-11-13,Healthcare,0.12200555555555556,0.12200555555555556,1.0,19.0,5,0.057433666666666675
2023-11-14,Healthcare,0.080059,0.10007375,0.8,15.0,5,0.12200555555555556
2023-11-15,Healthcare,0.14184,0.14184,1.0,10.0,5,0.080059
2023-11-16,Healthcare,0.02616,0.02616,1.0,9.0,5,0.14184
2023-11-17,Healthcare,0.06626333333333334,0.08282916666666668,0.8,13.0,5,0.02616
2023-11-20,Healthcare,0.171025,0.171025,1.0,13.0,5,0.06626333333333334
2023-11-21,Healthcare,0.07788600000000001,0.09735750000000001,0.8,12.0,5,0.171025
2023-11-22,Healthcare,0.12618000000000001,0.12618000000000001,1.0,8.0,5,0.07788600000000001
2023-11-24,Healthcare,0.038858,0.038858,1.0,13.0,5,0.12618000000000001
2023-11-27,Healthcare,0.2111333333333333,0.2111333333333333,1.0,11.0,5,0.038858
2023-11-28,Healthcare,0.08916666666666666,0.11145833333333333,0.8,9.0,5,0.2111333333333333
2023-11-29,Healthcare,0.09941833333333334,0.09941833333333334,1.0,15.0,5,0.08916666666666666
2023-11-30,Healthcare,0.08356166666666667,0.08356166666666667,1.0,22.0,5,0.09941833333333334
2023-12-01,Healthcare,0.0,0.0,1.0,8.0,5,0.08356166666666667
2023-12-04,Healthcare,0.063808,0.063808,1.0,15.0,5,0.0
2023-12-05,Healthcare,0.1391,0.23183333333333334,0.6,7.0,5,0.063808
2023-12-06,Healthcare,0.18019249999999998,0.22524062499999997,0.8,15.0,5,0.1391
2023-12-07,Healthcare,0.1509229090909091,0.18865363636363638,0.8,27.0,5,0.18019249999999998
2023-12-08,Healthcare,0.04376733333333333,0.04376733333333333,1.0,16.0,5,0.1509229090909091
2023-12-11,Healthcare,0.17471797979797982,0.17471797979797982,1.0,35.0,5,0.04376733333333333
2023-12-12,Healthcare,0.062725,0.062725,1.0,22.0,5,0.17471797979797982
2023-12-13,Healthcare,0.03340166666666668,0.03340166666666668,1.0,17.0,5,0.062725
2023-12-14,Healthcare,0.09551,0.15918333333333332,0.6,4.0,5,0.03340166666666668
2023-12-15,Healthcare,0.0,0.0,0.2,1.0,5,0.09551
2023-12-18,Healthcare,0.16035694871794873,0.16035694871794873,1.0,34.0,5,0.0
2023-12-19,Healthcare,0.0,,0.0,0.0,5,0.16035694871794873
2023-12-20,Healthcare,0.0,,0.0,0.0,5,0.0
2023-12-21,Healthcare,0.0,,0.0,0.0,5,0.0
2023-12-22,Healthcare,0.0,,0.0,0.0,5,0.0
2023-12-26,Healthcare,0.0,,0.0,0.0,5,0.0
2023-12-27,Healthcare,0.0,,0.0,0.0,5,0.0
2023-12-28,Healthcare,0.0,,0.0,0.0,5,0.0
2023-12-29,Healthcare,0.0,,0.0,0.0,5,0.0
2020-01-02,Industrials,0.08408,0.08408,1.0,13.0,5,
2020-01-03,Industrials,-0.12488000000000002,-0.15610000000000002,0.8,7.0,5,0.08408
2020-01-06,Industrials,0.04411722222222222,0.0735287037037037,0.6,14.0,5,-0.12488000000000002
2020-01-07,Industrials,0.024045714285714285,0.030057142857142855,0.8,13.0,5,0.04411722222222222
2020-01-08,Industrials,0.009388571428571427,0.015647619047619046,0.6,12.0,5,0.024045714285714285
2020-01-09,Industrials,0.033716666666666666,0.033716666666666666,1.0,9.0,5,0.009388571428571427
2020-01-10,Industrials,0.05552999999999999,0.09254999999999998,0.6,8.0,5,0.033716666666666666
2020-01-13,Industrials,0.059236666666666674,0.07404583333333334,0.8,10.0,5,0.05552999999999999
2020-01-14,Industrials,0.08966299999999999,0.1494383333333333,0.6,10.0,5,0.059236666666666674
2020-01-15,Industrials,-0.07338499999999998,-0.09173124999999997,0.8,10.0,5,0.08966299999999999
2020-01-16,Industrials,0.11426666666666667,0.2856666666666667,0.4,4.0,5,-0.07338499999999998
2020-01-17,Industrials,0.21417333333333338,0.2677166666666667,0.8,12.0,5,0.11426666666666667
2020-01-21,Industrials,0.11995828571428571,0.11995828571428571,1.0,16.0,5,0.21417333333333338
2020-01-22,Industrials,-0.01411142857142857,-0.023519047619047617,0.6,12.0,5,0.11995828571428571
2020-01-23,Industrials,0.029595238095238098,0.03699404761904762,0.8,14.0,5,-0.01411142857142857
2020-01-24,Industrials,0.04934533333333334,0.08224222222222223,0.6,11.0,5,0.029595238095238098
2020-01-27,Industrials,0.06335666666666666,0.06335666666666666,1.0,18.0,5,0.04934533333333334
2020-01-28,Industrials,-0.004355833333333331,-0.005444791666666664,0.8,34.0,5,0.06335666666666666
2020-01-29,Industrials,0.0033873333333333333,0.0042341666666666665,0.8,28.0,5,-0.004355833333333331
2020-01-30,Industrials,0.10813333333333333,0.13516666666666666,0.8,13.0,5,0.0033873333333333333
2020-01-31,Industrials,0.08127900000000002,0.08127900000000002,1.0,26.0,5,0.10813333333333333
2020-02-03,Industrials,0.10466866666666666,0.10466866666666666,1.0,14.0,5,0.08127900000000002
2020-02-04,Industrials,0.15771833333333335,0.19714791666666667,0.8,11.0,5,0.10466866666666666
2020-02-05,Industrials,0.06691866666666665,0.08364833333333332,0.8,12.0,5,0.15771833333333335
2020-02-06,Industrials,0.00834,0.02085,0.4,6.0,5,0.06691866666666665
2020-02-07,Industrials,-0.0008999999999999986,-0.0022499999999999964,0.4,6.0,5,0.00834
2020-02-10,Industrials,0.09647583333333333,0.12059479166666666,0.8,19.0,5,-0.0008999999999999986
2020-02-11,Industrials,-0.007123333333333326,-0.008904166666666657,0.8,7.0,5,0.09647583333333333
2020-02-12,Industrials,0.07436000000000001,0.07436000000000001,1.0,7.0,5,-0.007123333333333326
2020-02-13,Industrials,0.051644999999999996,0.051644999999999996,1.0,14.0,5,0.07436000000000001
2020-02-14,Industrials,0.19194499999999998,0.19194499999999998,1.0,13.0,5,0.051644999999999996
2020-02-18,Industrials,0.0038199999999999996,0.006366666666666666,0.6,5.0,5,0.19194499999999998
2020-02-19,Industrials,0.17815333333333333,0.22269166666666668,0.8,6.0,5,0.0038199999999999996
2020-02-20,Industrials,0.06901666666666666,0.08627083333333332,0.8,10.0,5,0.17815333333333333
2020-02-21,Industrials,0.11362999999999998,0.11362999999999998,1.0,7.0,5,0.06901666666666666
2020-02-24,Industrials,0.07081833333333334,0.07081833333333334,1.0,21.0,5,0.11362999999999998
2020-02-25,Industrials,-0.000880000000000003,-0.0011000000000000038,0.8,9.0,5,0.07081833333333334
2020-02-26,Industrials,0.04466333333333335,0.0744388888888889,0.6,15.0,5,-0.000880000000000003
2020-02-27,Industrials,0.13577833333333333,0.16972291666666667,0.8,12.0,5,0.04466333333333335
2020-02-28,Industrials,0.09317249999999999,0.11646562499999999,0.8,16.0,5,0.13577833333333333
2020-03-02,Industrials,-0.00572,-0.00715,0.8,8.0,5,0.09317249999999999
2020-03-03,Industrials,0.072,0.18,0.4,5.0,5,-0.00572
2020-03-04,Industrials,0.14631361904761903,0.14631361904761903,1.0,20.0,5,0.072
2020-03-05,Industrials,0.12312066666666666,0.15390083333333332,0.8,12.0,5,0.14631361904761903
2020-03-06,Industrials,0.04652666666666666,0.058158333333333326,0.8,9.0,5,0.12312066666666666
2020-03-09,Industrials,-0.098977,-0.098977,1.0,13.0,5,0.04652666666666666
2020-03-10,Industrials,-0.061403333333333344,-0.061403333333333344,1.0,12.0,5,-0.098977
2020-03-11,Industrials,0.15478476190476192,0.19348095238095242,0.8,14.0,5,-0.061403333333333344
2020-03-12,Industrials,-0.17305,-0.17305,1.0,18.0,5,0.15478476190476192
2020-03-13,Industrials,0.08458,0.08458,1.0,9.0,5,-0.17305
2020-03-16,Industrials,0.06637071428571428,0.06637071428571428,1.0,23.0,5,0.08458
2020-03-17,Industrials,0.002528888888888886,0.0031611111111111076,0.8,14.0,5,0.06637071428571428
2020-03-18,Industrials,0.009807619047619042,0.009807619047619042,1.0,17.0,5,0.002528888888888886
2020-03-19,Industrials,0.012286666666666664,0.020477777777777775,0.6,16.0,5,0.009807619047619042
2020-03-20,Industrials,0.07986371428571429,0.13310619047619046,0.6,19.0,5,0.012286666666666664
2020-03-23,Industrials,0.012568333333333325,0.012568333333333325,1.0,23.0,5,0.07986371428571429
2020-03-24,Industrials,0.2409971111111111,0.2409971111111111,1.0,27.0,5,0.012568333333333325
2020-03-25,Industrials,0.06074500000000001,0.07593125,0.8,14.0,5,0.2409971111111111
2020-03-26,Industrials,0.12146000000000001,0.20243333333333335,0.6,19.0,5,0.06074500000000001
2020-03-27,Industrials,0.22001666666666667,0.22001666666666667,1.0,21.0,5,0.12146000000000001
2020-03-30,Industrials,0.003683619047619051,0.003683619047619051,1.0,22.0,5,0.22001666666666667
2020-03-31,Industrials,0.04034666666666666,0.04034666666666666,1.0,22.0,5,0.003683619047619051
2020-04-01,Industrials,0.07026000000000002,0.08782500000000001,0.8,15.0,5,0.04034666666666666
2020-04-02,Industrials,-0.01794466666666667,-0.029907777777777783,0.6,19.0,5,0.07026000000000002
2020-04-03,Industrials,-0.2036946825396825,-0.2036946825396825,1.0,44.0,5,-0.01794466666666667
2020-04-06,Industrials,0.10733600000000001,0.10733600000000001,1.0,46.0,5,-0.2036946825396825
2020-04-07,Industrials,0.305732,0.305732,1.0,34.0,5,0.10733600000000001
2020-04-08,Industrials,0.15024619047619048,0.15024619047619048,1.0,39.0,5,0.305732
2020-04-09,Industrials,0.032870952380952376,0.032870952380952376,1.0,28.0,5,0.15024619047619048
2020-04-13,Industrials,-0.015395252525252529,-0.015395252525252529,1.0,36.0,5,0.032870952380952376
2020-04-14,Industrials,0.22061038888888893,0.22061038888888893,1.0,31.0,5,-0.015395252525252529
2020-04-15,Industrials,0.00011000000000000454,0.00011000000000000454,1.0,18.0,5,0.22061038888888893
2020-04-16,Industrials,0.17523448484848486,0.17523448484848486,1.0,23.0,5,0.00011000000000000454
2020-04-17,Industrials,0.03730151515151514,0.0621691919191919,0.6,31.0,5,0.17523448484848486
2020-04-20,Industrials,0.04901333333333334,0.06126666666666667,0.8,27.0,5,0.03730151515151514
2020-04-21,Industrials,-0.00887699999999999,-0.00887699999999999,1.0,20.0,5,0.04901333333333334
2020-04-22,Industrials,0.07662666666666668,0.09578333333333335,0.8,15.0,5,-0.00887699999999999
2020-04-23,Industrials,0.283292,0.283292,1.0,12.0,5,0.07662666666666668
2020-04-24,Industrials,0.04632352941176471,0.057904411764705885,0.8,22.0,5,0.283292
2020-04-27,Industrials,0.11695567676767678,0.11695567676767678,1.0,75.0,5,0.04632352941176471
2020-04-28,Industrials,0.08784780701754386,0.08784780701754386,1.0,74.0,5,0.11695567676767678
2020-04-29,Industrials,0.06353733333333333,0.06353733333333333,1.0,68.0,5,0.08784780701754386
2020-04-30,Industrials,-0.04491717948717948,-0.04491717948717948,1.0,21.0,5,0.06353733333333333
2020-05-01,Industrials,-0.07810254761904761,-0.07810254761904761,1.0,45.0,5,-0.04491717948717948
2020-05-04,Industrials,0.07113238095238095,0.07113238095238095,1.0,35.0,5,-0.07810254761904761
2020-05-05,Industrials,0.3004733333333333,0.3004733333333333,1.0,31.0,5,0.07113238095238095
2020-05-06,Industrials,0.06049199999999999,0.07561499999999999,0.8,12.0,5,0.3004733333333333
2020-05-07,Industrials,0.017405000000000004,0.02900833333333334,0.6,14.0,5,0.06049199999999999
2020-05-08,Industrials,0.0052975000000000105,0.006621875000000013,0.8,12.0,5,0.017405000000000004
2020-05-11,Industrials,0.2866916666666667,0.2866916666666667,1.0,19.0,5,0.0052975000000000105
2020-05-12,Industrials,0.02477818181818182,0.030972727272727277,0.8,14.0,5,0.2866916666666667
2020-05-13,Industrials,-0.014755555555555555,-0.014755555555555555,1.0,19.0,5,0.02477818181818182
2020-05-14,Industrials,0.05210166666666667,0.06512708333333334,0.8,27.0,5,-0.014755555555555555
2020-05-15,Industrials,-0.03289466666666667,-0.03289466666666667,1.0,19.0,5,0.05210166666666667
2020-05-18,Industrials,0.3855335454545455,0.3855335454545455,1.0,26.0,5,-0.03289466666666667
2020-05-19,Industrials,-0.10176999999999999,-0.12721249999999998,0.8,12.0,5,0.3855335454545455
2020-05-20,Industrials,0.11932666666666665,0.1491583333333333,0.8,8.0,5,-0.10176999999999999
2020-05-21,Industrials,0.006016666666666667,0.007520833333333333,0.8,9.0,5,0.11932666666666665
2020-05-22,Industrials,0.06799,0.11331666666666666,0.6,4.0,5,0.006016666666666667
2020-05-26,Industrials,0.3014,0.3014,1.0,16.0,5,0.06799
2020-05-27,Industrials,0.34155714285714284,0.34155714285714284,1.0,27.0,5,0.3014
2020-05-28,Industrials,0.14187847619047622,0.14187847619047622,1.0,45.0,5,0.34155714285714284
2020-05-29,Industrials,0.15063333333333334,0.18829166666666666,0.8,13.0,5,0.14187847619047622
2020-06-01,Industrials,0.11371499999999998,0.11371499999999998,1.0,19.0,5,0.15063333333333334
2020-06-02,Industrials,0.3820266666666667,0.3820266666666667,1.0,14.0,5,0.11371499999999998
2020-06-03,Industrials,0.3385318840579711,0.3385318840579711,1.0,37.0,5,0.3820266666666667
2020-06-04,Industrials,0.08098619047619046,0.10123273809523808,0.8,20.0,5,0.3385318840579711
2020-06-05,Industrials,0.3555471428571429,0.3555471428571429,1.0,25.0,5,0.08098619047619046
2020-06-08,Industrials,0.08524823529411762,0.08524823529411762,1.0,25.0,5,0.3555471428571429
2020-06-09,Industrials,0.10316300000000003,0.12895375000000003,0.8,24.0,5,0.08524823529411762
2020-06-10,Industrials,0.017309333333333336,0.04327333333333334,0.4,16.0,5,0.10316300000000003
2020-06-11,Industrials,0.09530238095238094,0.09530238095238094,1.0,25.0,5,0.017309333333333336
2020-06-12,Industrials,-0.05686199999999999,-0.07107749999999999,0.8,15.0,5,0.09530238095238094
2020-06-15,Industrials,0.051806571428571424,0.06475821428571428,0.8,22.0,5,-0.05686199999999999
2020-06-16,Industrials,0.13472466666666666,0.16840583333333334,0.8,24.0,5,0.051806571428571424
2020-06-17,Industrials,0.0,0.0,0.6,6.0,5,0.13472466666666666
2020-06-18,Industrials,-0.037181,-0.06196833333333333,0.6,10.0,5,0.0
2020-06-19,Industrials,0.08808,0.1101,0.8,5.0,5,-0.037181
2020-06-22,Industrials,0.07751333333333332,0.12918888888888888,0.6,6.0,5,0.08808
2020-06-23,Industrials,0.19092199999999998,0.19092199999999998,1.0,15.0,5,0.07751333333333332
2020-06-24,Industrials,-0.034453333333333336,-0.034453333333333336,1.0,13.0,5,0.19092199999999998
2020-06-25,Industrials,-0.059824705882352947,-0.07478088235294118,0.8,20.0,5,-0.034453333333333336
2020-06-26,Industrials,0.01019888888888889,0.016998148148148148,0.6,12.0,5,-0.059824705882352947
2020-06-29,Industrials,0.09094642857142857,0.22736607142857143,0.4,30.0,5,0.01019888888888889
2020-06-30,Industrials,0.07630400000000001,0.09538,0.8,20.0,5,0.09094642857142857
2020-07-01,Industrials,0.15603666666666666,0.26006111111111113,0.6,12.0,5,0.07630400000000001
2020-07-02,Industrials,0.026149999999999996,0.032687499999999994,0.8,15.0,5,0.15603666666666666
2020-07-06,Industrials,0.0011190909090909086,0.0011190909090909086,1.0,16.0,5,0.026149999999999996
2020-07-07,Industrials,-0.013965714285714286,-0.03491428571428572,0.4,8.0,5,0.0011190909090909086
2020-07-08,Industrials,0.134395,0.134395,1.0,10.0,5,-0.013965714285714286
2020-07-09,Industrials,0.017773333333333353,0.029622222222222255,0.6,5.0,5,0.134395
2020-07-10,Industrials,-0.06171714285714286,-0.10286190476190477,0.6,9.0,5,0.017773333333333353
2020-07-13,Industrials,0.13714666666666667,0.17143333333333333,0.8,7.0,5,-0.06171714285714286
2020-07-14,Industrials,0.09359300000000001,0.09359300000000001,1.0,17.0,5,0.13714666666666667
2020-07-15,Industrials,0.20644,0.20644,1.0,8.0,5,0.09359300000000001
2020-07-16,Industrials,0.0029400000000000003,0.0036750000000000003,0.8,9.0,5,0.20644
2020-07-17,Industrials,0.044985000000000004,0.1124625,0.4,5.0,5,0.0029400000000000003
2020-07-20,Industrials,0.1619727272727273,0.2699545454545455,0.6,14.0,5,0.044985000000000004
2020-07-21,Industrials,0.05318285714285714,0.13295714285714286,0.4,9.0,5,0.1619727272727273
2020-07-22,Industrials,-0.016249999999999994,-0.02708333333333332,0.6,14.0,5,0.05318285714285714
2020-07-23,Industrials,0.2657075,0.2657075,1.0,12.0,5,-0.016249999999999994
2020-07-24,Industrials,0.1880325,0.235040625,0.8,14.0,5,0.2657075
2020-07-27,Industrials,0.14072333333333334,0.17590416666666667,0.8,13.0,5,0.1880325
2020-07-28,Industrials,0.100711,0.12588875,0.8,29.0,5,0.14072333333333334
2020-07-29,Industrials,0.046449551282051284,0.0580619391025641,0.8,40.0,5,0.100711
2020-07-30,Industrials,0.07517174603174603,0.07517174603174603,1.0,46.0,5,0.046449551282051284
2020-07-31,Industrials,-0.009161333333333332,-0.009161333333333332,1.0,24.0,5,0.07517174603174603
2020-08-03,Industrials,-0.10117218181818181,-0.10117218181818181,1.0,27.0,5,-0.009161333333333332
2020-08-04,Industrials,0.04309999999999999,0.07183333333333332,0.6,16.0,5,-0.10117218181818181
2020-08-05,Industrials,0.12022249999999998,0.12022249999999998,1.0,12.0,5,0.04309999999999999
2020-08-06,Industrials,0.18304,0.30506666666666665,0.6,5.0,5,0.12022249999999998
2020-08-07,Industrials,0.017143333333333323,0.021429166666666652,0.8,8.0,5,0.18304
2020-08-10,Industrials,0.09539,0.15898333333333334,0.6,10.0,5,0.017143333333333323
2020-08-11,Industrials,0.029463333333333334,0.04910555555555556,0.6,12.0,5,0.09539
2020-08-12,Industrials,0.022134999999999995,0.027668749999999995,0.8,11.0,5,0.029463333333333334
2020-08-13,Industrials,-0.07034,-0.11723333333333334,0.6,8.0,5,0.022134999999999995
2020-08-14,Industrials,0.008364999999999989,0.008364999999999989,1.0,12.0,5,-0.07034
2020-08-17,Industrials,0.09219999999999999,0.15366666666666665,0.6,11.0,5,0.008364999999999989
2020-08-18,Industrials,0.15602,0.39005,0.4,8.0,5,0.09219999999999999
2020-08-19,Industrials,0.12709600000000001,0.15887,0.8,12.0,5,0.15602
2020-08-20,Industrials,0.11929999999999999,0.14912499999999998,0.8,14.0,5,0.12709600000000001
2020-08-21,Industrials,-0.03522,-0.03522,1.0,14.0,5,0.11929999999999999
2020-08-24,Industrials,0.256665,0.32083124999999996,0.8,16.0,5,-0.03522
2020-08-25,Industrials,0.1547,0.1547,1.0,8.0,5,0.256665
2020-08-26,Industrials,-0.06557500000000001,-0.08196875,0.8,8.0,5,0.1547
2020-08-27,Industrials,0.07575333333333333,0.07575333333333333,1.0,20.0,5,-0.06557500000000001
2020-08-28,Industrials,0.03558,0.0593,0.6,8.0,5,0.07575333333333333
2020-08-31,Industrials,0.319384,0.319384,1.0,16.0,5,0.03558
2020-09-01,Industrials,0.04726,0.07876666666666667,0.6,4.0,5,0.319384
2020-09-02,Industrials,0.14087333333333335,0.2347888888888889,0.6,8.0,5,0.04726
2020-09-03,Industrials,0.08002333333333334,0.10002916666666667,0.8,10.0,5,0.14087333333333335
2020-09-04,Industrials,0.0,0.0,0.6,5.0,5,0.08002333333333334
2020-09-08,Industrials,-0.039342,-0.039342,1.0,16.0,5,0.0
2020-09-09,Industrials,0.11225333333333332,0.18708888888888886,0.6,10.0,5,-0.039342
2020-09-10,Industrials,0.010680000000000005,0.026700000000000012,0.4,8.0,5,0.11225333333333332
2020-09-11,Industrials,0.022432,0.03738666666666667,0.6,8.0,5,0.010680000000000005
2020-09-14,Industrials,0.03974,0.06623333333333332,0.6,10.0,5,0.022432
2020-09-15,Industrials,0.14148,0.14148,1.0,12.0,5,0.03974
2020-09-16,Industrials,0.24734666666666666,0.3091833333333333,0.8,24.0,5,0.14148
2020-09-17,Industrials,0.15977113636363635,0.15977113636363635,1.0,27.0,5,0.24734666666666666
2020-09-18,Industrials,0.20768666666666666,0.25960833333333333,0.8,6.0,5,0.15977113636363635
2020-09-21,Industrials,0.018131333333333333,0.022664166666666666,0.8,16.0,5,0.20768666666666666
2020-09-22,Industrials,0.11485000000000001,0.11485000000000001,1.0,12.0,5,0.018131333333333333
2020-09-23,Industrials,0.16385999999999998,0.27309999999999995,0.6,8.0,5,0.11485000000000001
2020-09-24,Industrials,0.04422333333333332,0.07370555555555554,0.6,11.0,5,0.16385999999999998
2020-09-25,Industrials,0.16291444444444445,0.20364305555555556,0.8,22.0,5,0.04422333333333332
2020-09-28,Industrials,0.10744568627450982,0.13430710784313726,0.8,28.0,5,0.16291444444444445
2020-09-29,Industrials,0.11299999999999999,0.11299999999999999,1.0,8.0,5,0.10744568627450982
2020-09-30,Industrials,0.20257966666666669,0.20257966666666669,1.0,19.0,5,0.11299999999999999
2020-10-01,Industrials,0.29468875,0.3683609375,0.8,21.0,5,0.20257966666666669
2020-10-02,Industrials,0.02313,0.057825,0.4,3.0,5,0.29468875
2020-10-05,Industrials,0.12306495238095239,0.15383119047619048,0.8,17.0,5,0.02313
2020-10-06,Industrials,-0.006219999999999998,-0.010366666666666663,0.6,19.0,5,0.12306495238095239
2020-10-07,Industrials,0.016075555555555555,0.040188888888888885,0.4,12.0,5,-0.006219999999999998
2020-10-08,Industrials,0.10055999999999998,0.16759999999999997,0.6,9.0,5,0.016075555555555555
2020-10-09,Industrials,0.147898,0.24649666666666667,0.6,12.0,5,0.10055999999999998
2020-10-12,Industrials,0.15910619047619048,0.15910619047619048,1.0,17.0,5,0.147898
2020-10-13,Industrials,0.226572,0.283215,0.8,16.0,5,0.15910619047619048
2020-10-14,Industrials,0.14747,0.1843375,0.8,8.0,5,0.226572
2020-10-15,Industrials,0.14697333333333334,0.14697333333333334,1.0,11.0,5,0.14747
2020-10-16,Industrials,0.1071502564102564,0.17858376068376067,0.6,20.0,5,0.14697333333333334
2020-10-19,Industrials,0.214345,0.26793125,0.8,19.0,5,0.1071502564102564
2020-10-20,Industrials,0.062329999999999997,0.10388333333333333,0.6,6.0,5,0.214345
2020-10-21,Industrials,0.10532,0.13165,0.8,6.0,5,0.062329999999999997
2020-10-22,Industrials,-0.041991428571428575,-0.06998571428571429,0.6,10.0,5,0.10532
2020-10-23,Industrials,0.32852,0.41064999999999996,0.8,7.0,5,-0.041991428571428575
2020-10-26,Industrials,0.2259655555555556,0.2259655555555556,1.0,21.0,5,0.32852
2020-10-27,Industrials,0.012742051282051279,0.012742051282051279,1.0,42.0,5,0.2259655555555556
2020-10-28,Industrials,0.1792957272727273,0.1792957272727273,1.0,43.0,5,0.012742051282051279
2020-10-29,Industrials,-0.06347699999999999,-0.06347699999999999,1.0,14.0,5,0.1792957272727273
2020-10-30,Industrials,0.06600685714285714,0.08250857142857143,0.8,20.0,5,-0.06347699999999999
2020-11-02,Industrials,0.12131750000000001,0.15164687500000001,0.8,19.0,5,0.06600685714285714
2020-11-03,Industrials,0.16295866666666664,0.20369833333333331,0.8,16.0,5,0.12131750000000001
2020-11-04,Industrials,0.20178166666666666,0.2522270833333333,0.8,10.0,5,0.16295866666666664
2020-11-05,Industrials,0.09215666666666666,0.09215666666666666,1.0,12.0,5,0.20178166666666666
2020-11-06,Industrials,-0.009405714285714285,-0.015676190476190472,0.6,11.0,5,0.09215666666666666
2020-11-09,Industrials,0.2215456666666667,0.2215456666666667,1.0,31.0,5,-0.009405714285714285
